sentence,word,tag
227,Companies,O
227,Act,O
227,2006,O
227,AND,O
227,Companies,O
227,House,O
227,THE,O
227,OFFICIAL,O
227,SEAL,O
227,OF,O
227,THE,O
227,REGISTRAR,O
227,OF,O
227,COMPANIES,O
228,CERTIFICATE,O
228,OF,O
228,INCORPORATION,O
228,OF,O
228,A,O
228,PRIVATE,B-TYPE
228,LIMITED,I-TYPE
228,COMPANY,I-TYPE
228,Company,O
228,Number,O
228,82990,B-NUM
228,The,O
228,Registrar,O
228,of,O
228,Companies,O
228,for,O
228,England,O
228,and,O
228,Wales,O
228,",",O
228,hereby,O
228,centifies,O
228,that,O
228,REECOR,B-ORG
228,LIMITED,I-ORG
228,is,O
228,this,O
228,day,O
228,incorporated,O
228,under,O
228,the,O
228,Companies,O
228,Act,O
228,2006,O
228,as,O
228,a,O
228,private,O
228,company,O
228,", ",O
228,that,O
228,the,O
228,company,O
228,is,O
228,limited,O
228,by,O
228, shares,O
228,", ",O
228,and,O
228,the,O
228,situation,O
228,of,O
228,its,O
228,registered,O
228,office,O
228,is,O
228,in,O
228,England,O
228,and,O
228,Wales,O
228,.,O
228,Given,O
228,at,O
228,Companies,O
228,House,O
228,", ",O
228,Cardiff,O
228,", ",O
228,on,O
228,20th,B-DATE
228,September,I-DATE
228,2002,I-DATE
228,The,O
228,above,O
228,information,O
228,wav,O
228,communicated,O
228,by,O
228,electnvnic,O
228,means,O
228,and,O
228,authenticated,O
228,by,O
228,the,O
228,Hegistrar,O
228,of,O
228,Companies,O
228,under,O
228,section,O
228,1115,O
228,of,O
228,the,O
228,Companies,O
228,Act,O
228,2006,O
228,AND,O
228,Companies,O
228,House,O
228,THE,O
228,OFFICIAL,O
228,SEAL,O
228,OF,O
228,THE,O
228,REGISTRAR,O
228,OF,O
228,COMPANIES,O
229,CERTIFICATE,O
229,OF,O
229,INCORPORATION,O
229,OF,O
229,A,O
229,PRIVATE,B-TYPE
229,LIMITED,I-TYPE
229,COMPANY,I-TYPE
229,Company,O
229,Number,O
229,59113,B-NUM
229,The,O
229,Registrar,O
229,of,O
229,Companies,O
229,for,O
229,England,O
229,and,O
229,Wales,O
229,",",O
229,hereby,O
229,centifies,O
229,that,O
229,RENEGADE,B-ORG
229,SOUTH,I-ORG
229,LIMITED,I-ORG
229,is,O
229,this,O
229,day,O
229,incorporated,O
229,under,O
229,the,O
229,Companies,O
229,Act,O
229,2006,O
229,as,O
229,a,O
229,private,O
229,company,O
229,", ",O
229,that,O
229,the,O
229,company,O
229,is,O
229,limited,O
229,by,O
229, shares,O
229,", ",O
229,and,O
229,the,O
229,situation,O
229,of,O
229,its,O
229,registered,O
229,office,O
229,is,O
229,in,O
229,England,O
229,and,O
229,Wales,O
229,.,O
229,Given,O
229,at,O
229,Companies,O
229,House,O
229,", ",O
229,Cardiff,O
229,", ",O
229,on,O
229,15th,B-DATE
229,August,I-DATE
229,2000,I-DATE
229,The,O
229,above,O
229,information,O
229,wav,O
229,communicated,O
229,by,O
229,electnvnic,O
229,means,O
229,and,O
229,authenticated,O
229,by,O
229,the,O
229,Hegistrar,O
229,of,O
229,Companies,O
229,under,O
229,section,O
229,1115,O
229,of,O
229,the,O
229,Companies,O
229,Act,O
229,2006,O
229,AND,O
229,Companies,O
229,House,O
229,THE,O
229,OFFICIAL,O
229,SEAL,O
229,OF,O
229,THE,O
229,REGISTRAR,O
229,OF,O
229,COMPANIES,O
230,CERTIFICATE,O
230,OF,O
230,INCORPORATION,O
230,OF,O
230,A,O
230,PRIVATE,B-TYPE
230,LIMITED,I-TYPE
230,COMPANY,I-TYPE
230,Company,O
230,Number,O
230,41100,B-NUM
230,The,O
230,Registrar,O
230,of,O
230,Companies,O
230,for,O
230,England,O
230,and,O
230,Wales,O
230,",",O
230,hereby,O
230,centifies,O
230,that,O
230,REYMERSTON,B-ORG
230,HALL,I-ORG
230,LIMITED,I-ORG
230,is,O
230,this,O
230,day,O
230,incorporated,O
230,under,O
230,the,O
230,Companies,O
230,Act,O
230,2006,O
230,as,O
230,a,O
230,private,O
230,company,O
230,", ",O
230,that,O
230,the,O
230,company,O
230,is,O
230,limited,O
230,by,O
230, shares,O
230,", ",O
230,and,O
230,the,O
230,situation,O
230,of,O
230,its,O
230,registered,O
230,office,O
230,is,O
230,in,O
230,England,O
230,and,O
230,Wales,O
230,.,O
230,Given,O
230,at,O
230,Companies,O
230,House,O
230,", ",O
230,Cardiff,O
230,", ",O
230,on,O
230,7th,B-DATE
230,June,I-DATE
230,2017,I-DATE
230,The,O
230,above,O
230,information,O
230,wav,O
230,communicated,O
230,by,O
230,electnvnic,O
230,means,O
230,and,O
230,authenticated,O
230,by,O
230,the,O
230,Hegistrar,O
230,of,O
230,Companies,O
230,under,O
230,section,O
230,1115,O
230,of,O
230,the,O
230,Companies,O
230,Act,O
230,2006,O
230,AND,O
230,Companies,O
230,House,O
230,THE,O
230,OFFICIAL,O
230,SEAL,O
230,OF,O
230,THE,O
230,REGISTRAR,O
230,OF,O
230,COMPANIES,O
231,CERTIFICATE,O
231,OF,O
231,INCORPORATION,O
231,OF,O
231,A,O
231,PRIVATE,B-TYPE
231,LIMITED,I-TYPE
231,COMPANY,I-TYPE
231,Company,O
231,Number,O
231,98000,B-NUM
231,The,O
231,Registrar,O
231,of,O
231,Companies,O
231,for,O
231,England,O
231,and,O
231,Wales,O
231,",",O
231,hereby,O
231,centifies,O
231,that,O
231,RIDGE,B-ORG
231,COURT,I-ORG
231,MANAGEMENT,I-ORG
231,COMPANY,I-ORG
231,LIMITED,I-ORG
231,is,O
231,this,O
231,day,O
231,incorporated,O
231,under,O
231,the,O
231,Companies,O
231,Act,O
231,2006,O
231,as,O
231,a,O
231,private,O
231,company,O
231,", ",O
231,that,O
231,the,O
231,company,O
231,is,O
231,limited,O
231,by,O
231, shares,O
231,", ",O
231,and,O
231,the,O
231,situation,O
231,of,O
231,its,O
231,registered,O
231,office,O
231,is,O
231,in,O
231,England,O
231,and,O
231,Wales,O
231,.,O
231,Given,O
231,at,O
231,Companies,O
231,House,O
231,", ",O
231,Cardiff,O
231,", ",O
231,on,O
231,3rd,B-DATE
231,June,I-DATE
231,1966,I-DATE
231,The,O
231,above,O
231,information,O
231,wav,O
231,communicated,O
231,by,O
231,electnvnic,O
231,means,O
231,and,O
231,authenticated,O
231,by,O
231,the,O
231,Hegistrar,O
231,of,O
231,Companies,O
231,under,O
231,section,O
231,1115,O
231,of,O
231,the,O
231,Companies,O
231,Act,O
231,2006,O
231,AND,O
231,Companies,O
231,House,O
231,THE,O
231,OFFICIAL,O
231,SEAL,O
231,OF,O
231,THE,O
231,REGISTRAR,O
231,OF,O
231,COMPANIES,O
232,CERTIFICATE,O
232,OF,O
232,INCORPORATION,O
232,OF,O
232,A,O
232,PRIVATE,B-TYPE
232,LIMITED,I-TYPE
232,COMPANY,I-TYPE
232,Company,O
232,Number,O
232,43290,B-NUM
232,The,O
232,Registrar,O
232,of,O
232,Companies,O
232,for,O
232,England,O
232,and,O
232,Wales,O
232,",",O
232,hereby,O
232,centifies,O
232,that,O
232,RJD,B-ORG
232,BUILDING,I-ORG
232,LIMITED,I-ORG
232,is,O
232,this,O
232,day,O
232,incorporated,O
232,under,O
232,the,O
232,Companies,O
232,Act,O
232,2006,O
232,as,O
232,a,O
232,private,O
232,company,O
232,", ",O
232,that,O
232,the,O
232,company,O
232,is,O
232,limited,O
232,by,O
232, shares,O
232,", ",O
232,and,O
232,the,O
232,situation,O
232,of,O
232,its,O
232,registered,O
232,office,O
232,is,O
232,in,O
232,England,O
232,and,O
232,Wales,O
232,.,O
232,Given,O
232,at,O
232,Companies,O
232,House,O
232,", ",O
232,Cardiff,O
232,", ",O
232,on,O
232,6th,B-DATE
232,May,I-DATE
232,2014,I-DATE
232,The,O
232,above,O
232,information,O
232,wav,O
232,communicated,O
232,by,O
232,electnvnic,O
232,means,O
232,and,O
232,authenticated,O
232,by,O
232,the,O
232,Hegistrar,O
232,of,O
232,Companies,O
232,under,O
232,section,O
232,1115,O
232,of,O
232,the,O
232,Companies,O
232,Act,O
232,2006,O
232,AND,O
232,Companies,O
232,House,O
232,THE,O
232,OFFICIAL,O
232,SEAL,O
232,OF,O
232,THE,O
232,REGISTRAR,O
232,OF,O
232,COMPANIES,O
233,CERTIFICATE,O
233,OF,O
233,INCORPORATION,O
233,OF,O
233,A,O
233,PRIVATE,B-TYPE
233,LIMITED,I-TYPE
233,COMPANY,I-TYPE
233,Company,O
233,Number,O
233,47640,B-NUM
233,The,O
233,Registrar,O
233,of,O
233,Companies,O
233,for,O
233,England,O
233,and,O
233,Wales,O
233,",",O
233,hereby,O
233,centifies,O
233,that,O
233,ROBIN,B-ORG
233,TURNER,I-ORG
233,CUSTOM,I-ORG
233,CLUBS,I-ORG
233,LIMITED,I-ORG
233,is,O
233,this,O
233,day,O
233,incorporated,O
233,under,O
233,the,O
233,Companies,O
233,Act,O
233,2006,O
233,as,O
233,a,O
233,private,O
233,company,O
233,", ",O
233,that,O
233,the,O
233,company,O
233,is,O
233,limited,O
233,by,O
233, shares,O
233,", ",O
233,and,O
233,the,O
233,situation,O
233,of,O
233,its,O
233,registered,O
233,office,O
233,is,O
233,in,O
233,England,O
233,and,O
233,Wales,O
233,.,O
233,Given,O
233,at,O
233,Companies,O
233,House,O
233,", ",O
233,Cardiff,O
233,", ",O
233,on,O
233,11th,B-DATE
233,March,I-DATE
233,2011,I-DATE
233,The,O
233,above,O
233,information,O
233,wav,O
233,communicated,O
233,by,O
233,electnvnic,O
233,means,O
233,and,O
233,authenticated,O
233,by,O
233,the,O
233,Hegistrar,O
233,of,O
233,Companies,O
233,under,O
233,section,O
233,1115,O
233,of,O
233,the,O
233,Companies,O
233,Act,O
233,2006,O
233,AND,O
233,Companies,O
233,House,O
233,THE,O
233,OFFICIAL,O
233,SEAL,O
233,OF,O
233,THE,O
233,REGISTRAR,O
233,OF,O
233,COMPANIES,O
234,CERTIFICATE,O
234,OF,O
234,INCORPORATION,O
234,OF,O
234,A,O
234,PRIVATE,B-TYPE
234,LIMITED,I-TYPE
234,COMPANY,I-TYPE
234,Company,O
234,Number,O
234,86101,B-NUM
234,The,O
234,Registrar,O
234,of,O
234,Companies,O
234,for,O
234,England,O
234,and,O
234,Wales,O
234,",",O
234,hereby,O
234,centifies,O
234,that,O
234,RONAN,B-ORG
234,MADDEN,I-ORG
234,PHYSIOLOGY,I-ORG
234,LTD,I-ORG
234,is,O
234,this,O
234,day,O
234,incorporated,O
234,under,O
234,the,O
234,Companies,O
234,Act,O
234,2006,O
234,as,O
234,a,O
234,private,O
234,company,O
234,", ",O
234,that,O
234,the,O
234,company,O
234,is,O
234,limited,O
234,by,O
234, shares,O
234,", ",O
234,and,O
234,the,O
234,situation,O
234,of,O
234,its,O
234,registered,O
234,office,O
234,is,O
234,in,O
234,England,O
234,and,O
234,Wales,O
234,.,O
234,Given,O
234,at,O
234,Companies,O
234,House,O
234,", ",O
234,Cardiff,O
234,", ",O
234,on,O
234,16th,B-DATE
234,June,I-DATE
234,2014,I-DATE
234,The,O
234,above,O
234,information,O
234,wav,O
234,communicated,O
234,by,O
234,electnvnic,O
234,means,O
234,and,O
234,authenticated,O
234,by,O
234,the,O
234,Hegistrar,O
234,of,O
234,Companies,O
234,under,O
234,section,O
234,1115,O
234,of,O
234,the,O
234,Companies,O
234,Act,O
234,2006,O
234,AND,O
234,Companies,O
234,House,O
234,THE,O
234,OFFICIAL,O
234,SEAL,O
234,OF,O
234,THE,O
234,REGISTRAR,O
234,OF,O
234,COMPANIES,O
235,CERTIFICATE,O
235,OF,O
235,INCORPORATION,O
235,OF,O
235,A,O
235,PRIVATE,B-TYPE
235,LIMITED,I-TYPE
235,COMPANY,I-TYPE
235,Company,O
235,Number,O
235,70100,B-NUM
235,The,O
235,Registrar,O
235,of,O
235,Companies,O
235,for,O
235,England,O
235,and,O
235,Wales,O
235,",",O
235,hereby,O
235,centifies,O
235,that,O
235,ROWCON,B-ORG
235,LIMITED,I-ORG
235,is,O
235,this,O
235,day,O
235,incorporated,O
235,under,O
235,the,O
235,Companies,O
235,Act,O
235,2006,O
235,as,O
235,a,O
235,private,O
235,company,O
235,", ",O
235,that,O
235,the,O
235,company,O
235,is,O
235,limited,O
235,by,O
235, shares,O
235,", ",O
235,and,O
235,the,O
235,situation,O
235,of,O
235,its,O
235,registered,O
235,office,O
235,is,O
235,in,O
235,England,O
235,and,O
235,Wales,O
235,.,O
235,Given,O
235,at,O
235,Companies,O
235,House,O
235,", ",O
235,Cardiff,O
235,", ",O
235,on,O
235,24th,B-DATE
235,July,I-DATE
235,2014,I-DATE
235,The,O
235,above,O
235,information,O
235,wav,O
235,communicated,O
235,by,O
235,electnvnic,O
235,means,O
235,and,O
235,authenticated,O
235,by,O
235,the,O
235,Hegistrar,O
235,of,O
235,Companies,O
235,under,O
235,section,O
235,1115,O
235,of,O
235,the,O
235,Companies,O
235,Act,O
235,2006,O
235,AND,O
235,Companies,O
235,House,O
235,THE,O
235,OFFICIAL,O
235,SEAL,O
235,OF,O
235,THE,O
235,REGISTRAR,O
235,OF,O
235,COMPANIES,O
236,CERTIFICATE,O
236,OF,O
236,INCORPORATION,O
236,OF,O
236,A,O
236,PRIVATE,B-TYPE
236,LIMITED,I-TYPE
236,COMPANY,I-TYPE
236,Company,O
236,Number,O
236,62090,B-NUM
236,The,O
236,Registrar,O
236,of,O
236,Companies,O
236,for,O
236,England,O
236,and,O
236,Wales,O
236,",",O
236,hereby,O
236,centifies,O
236,that,O
236,RULE,B-ORG
236,THE,I-ORG
236,WORLD,I-ORG
236,LIMITED,I-ORG
236,is,O
236,this,O
236,day,O
236,incorporated,O
236,under,O
236,the,O
236,Companies,O
236,Act,O
236,2006,O
236,as,O
236,a,O
236,private,O
236,company,O
236,", ",O
236,that,O
236,the,O
236,company,O
236,is,O
236,limited,O
236,by,O
236, shares,O
236,", ",O
236,and,O
236,the,O
236,situation,O
236,of,O
236,its,O
236,registered,O
236,office,O
236,is,O
236,in,O
236,England,O
236,and,O
236,Wales,O
236,.,O
236,Given,O
236,at,O
236,Companies,O
236,House,O
236,", ",O
236,Cardiff,O
236,", ",O
236,on,O
236,14th,B-DATE
236,July,I-DATE
236,2016,I-DATE
236,The,O
236,above,O
236,information,O
236,wav,O
236,communicated,O
236,by,O
236,electnvnic,O
236,means,O
236,and,O
236,authenticated,O
236,by,O
236,the,O
236,Hegistrar,O
236,of,O
236,Companies,O
236,under,O
236,section,O
236,1115,O
236,of,O
236,the,O
236,Companies,O
236,Act,O
236,2006,O
236,AND,O
236,Companies,O
236,House,O
236,THE,O
236,OFFICIAL,O
236,SEAL,O
236,OF,O
236,THE,O
236,REGISTRAR,O
236,OF,O
236,COMPANIES,O
237,CERTIFICATE,O
237,OF,O
237,INCORPORATION,O
237,OF,O
237,A,O
237,PRIVATE,B-TYPE
237,LIMITED,I-TYPE
237,COMPANY,I-TYPE
237,Company,O
237,Number,O
237,62090,B-NUM
237,The,O
237,Registrar,O
237,of,O
237,Companies,O
237,for,O
237,England,O
237,and,O
237,Wales,O
237,",",O
237,hereby,O
237,centifies,O
237,that,O
237,S,B-ORG
237,AND,I-ORG
237,S,I-ORG
237,INFOTECH,I-ORG
237,LIMITED,I-ORG
237,is,O
237,this,O
237,day,O
237,incorporated,O
237,under,O
237,the,O
237,Companies,O
237,Act,O
237,2006,O
237,as,O
237,a,O
237,private,O
237,company,O
237,", ",O
237,that,O
237,the,O
237,company,O
237,is,O
237,limited,O
237,by,O
237, shares,O
237,", ",O
237,and,O
237,the,O
237,situation,O
237,of,O
237,its,O
237,registered,O
237,office,O
237,is,O
237,in,O
237,England,O
237,and,O
237,Wales,O
237,.,O
237,Given,O
237,at,O
237,Companies,O
237,House,O
237,", ",O
237,Cardiff,O
237,", ",O
237,on,O
237,5th,B-DATE
237,December,I-DATE
237,2014,I-DATE
237,The,O
237,above,O
237,information,O
237,wav,O
237,communicated,O
237,by,O
237,electnvnic,O
237,means,O
237,and,O
237,authenticated,O
237,by,O
237,the,O
237,Hegistrar,O
237,of,O
237,Companies,O
237,under,O
237,section,O
237,1115,O
237,of,O
237,the,O
237,Companies,O
237,Act,O
237,2006,O
237,AND,O
237,Companies,O
237,House,O
237,THE,O
237,OFFICIAL,O
237,SEAL,O
237,OF,O
237,THE,O
237,REGISTRAR,O
237,OF,O
237,COMPANIES,O
238,CERTIFICATE,O
238,OF,O
238,INCORPORATION,O
238,OF,O
238,A,O
238,PRIVATE,B-TYPE
238,LIMITED,I-TYPE
238,COMPANY,I-TYPE
238,Company,O
238,Number,O
238,49410,B-NUM
238,The,O
238,Registrar,O
238,of,O
238,Companies,O
238,for,O
238,England,O
238,and,O
238,Wales,O
238,",",O
238,hereby,O
238,centifies,O
238,that,O
238,S.P.V,B-ORG
238,HAULAGE,I-ORG
238,LTD.,I-ORG
238,is,O
238,this,O
238,day,O
238,incorporated,O
238,under,O
238,the,O
238,Companies,O
238,Act,O
238,2006,O
238,as,O
238,a,O
238,private,O
238,company,O
238,", ",O
238,that,O
238,the,O
238,company,O
238,is,O
238,limited,O
238,by,O
238, shares,O
238,", ",O
238,and,O
238,the,O
238,situation,O
238,of,O
238,its,O
238,registered,O
238,office,O
238,is,O
238,in,O
238,England,O
238,and,O
238,Wales,O
238,.,O
238,Given,O
238,at,O
238,Companies,O
238,House,O
238,", ",O
238,Cardiff,O
238,", ",O
238,on,O
238,26th,B-DATE
238,November,I-DATE
238,2014,I-DATE
238,The,O
238,above,O
238,information,O
238,wav,O
238,communicated,O
238,by,O
238,electnvnic,O
238,means,O
238,and,O
238,authenticated,O
238,by,O
238,the,O
238,Hegistrar,O
238,of,O
238,Companies,O
238,under,O
238,section,O
238,1115,O
238,of,O
238,the,O
238,Companies,O
238,Act,O
238,2006,O
238,AND,O
238,Companies,O
238,House,O
238,THE,O
238,OFFICIAL,O
238,SEAL,O
238,OF,O
238,THE,O
238,REGISTRAR,O
238,OF,O
238,COMPANIES,O
239,CERTIFICATE,O
239,OF,O
239,INCORPORATION,O
239,OF,O
239,A,O
239,PRIVATE,B-TYPE
239,LIMITED,I-TYPE
239,COMPANY,I-TYPE
239,Company,O
239,Number,O
239,70229,B-NUM
239,The,O
239,Registrar,O
239,of,O
239,Companies,O
239,for,O
239,England,O
239,and,O
239,Wales,O
239,",",O
239,hereby,O
239,centifies,O
239,that,O
239,SAKURA,B-ORG
239,DIGITAL,I-ORG
239,CONSULTING,I-ORG
239,LIMITED,I-ORG
239,is,O
239,this,O
239,day,O
239,incorporated,O
239,under,O
239,the,O
239,Companies,O
239,Act,O
239,2006,O
239,as,O
239,a,O
239,private,O
239,company,O
239,", ",O
239,that,O
239,the,O
239,company,O
239,is,O
239,limited,O
239,by,O
239, shares,O
239,", ",O
239,and,O
239,the,O
239,situation,O
239,of,O
239,its,O
239,registered,O
239,office,O
239,is,O
239,in,O
239,England,O
239,and,O
239,Wales,O
239,.,O
239,Given,O
239,at,O
239,Companies,O
239,House,O
239,", ",O
239,Cardiff,O
239,", ",O
239,on,O
239,27th,B-DATE
239,June,I-DATE
239,2017,I-DATE
239,The,O
239,above,O
239,information,O
239,wav,O
239,communicated,O
239,by,O
239,electnvnic,O
239,means,O
239,and,O
239,authenticated,O
239,by,O
239,the,O
239,Hegistrar,O
239,of,O
239,Companies,O
239,under,O
239,section,O
239,1115,O
239,of,O
239,the,O
239,Companies,O
239,Act,O
239,2006,O
239,AND,O
239,Companies,O
239,House,O
239,THE,O
239,OFFICIAL,O
239,SEAL,O
239,OF,O
239,THE,O
239,REGISTRAR,O
239,OF,O
239,COMPANIES,O
240,CERTIFICATE,O
240,OF,O
240,INCORPORATION,O
240,OF,O
240,A,O
240,PRIVATE,B-TYPE
240,LIMITED,I-TYPE
240,COMPANY,I-TYPE
240,Company,O
240,Number,O
240,82990,B-NUM
240,The,O
240,Registrar,O
240,of,O
240,Companies,O
240,for,O
240,England,O
240,and,O
240,Wales,O
240,",",O
240,hereby,O
240,centifies,O
240,that,O
240,SANDPIT,B-ORG
240,MARKETING,I-ORG
240,LTD,I-ORG
240,is,O
240,this,O
240,day,O
240,incorporated,O
240,under,O
240,the,O
240,Companies,O
240,Act,O
240,2006,O
240,as,O
240,a,O
240,private,O
240,company,O
240,", ",O
240,that,O
240,the,O
240,company,O
240,is,O
240,limited,O
240,by,O
240, shares,O
240,", ",O
240,and,O
240,the,O
240,situation,O
240,of,O
240,its,O
240,registered,O
240,office,O
240,is,O
240,in,O
240,England,O
240,and,O
240,Wales,O
240,.,O
240,Given,O
240,at,O
240,Companies,O
240,House,O
240,", ",O
240,Cardiff,O
240,", ",O
240,on,O
240,14th,B-DATE
240,September,I-DATE
240,2016,I-DATE
240,The,O
240,above,O
240,information,O
240,wav,O
240,communicated,O
240,by,O
240,electnvnic,O
240,means,O
240,and,O
240,authenticated,O
240,by,O
240,the,O
240,Hegistrar,O
240,of,O
240,Companies,O
240,under,O
240,section,O
240,1115,O
240,of,O
240,the,O
240,Companies,O
240,Act,O
240,2006,O
240,AND,O
240,Companies,O
240,House,O
240,THE,O
240,OFFICIAL,O
240,SEAL,O
240,OF,O
240,THE,O
240,REGISTRAR,O
240,OF,O
240,COMPANIES,O
241,CERTIFICATE,O
241,OF,O
241,INCORPORATION,O
241,OF,O
241,A,O
241,PRIVATE,B-TYPE
241,LIMITED,I-TYPE
241,COMPANY,I-TYPE
241,Company,O
241,Number,O
241,41100,B-NUM
241,The,O
241,Registrar,O
241,of,O
241,Companies,O
241,for,O
241,England,O
241,and,O
241,Wales,O
241,",",O
241,hereby,O
241,centifies,O
241,that,O
241,SAVOY,B-ORG
241,DEVELOPMENTS,I-ORG
241,LIMITED,I-ORG
241,is,O
241,this,O
241,day,O
241,incorporated,O
241,under,O
241,the,O
241,Companies,O
241,Act,O
241,2006,O
241,as,O
241,a,O
241,private,O
241,company,O
241,", ",O
241,that,O
241,the,O
241,company,O
241,is,O
241,limited,O
241,by,O
241, shares,O
241,", ",O
241,and,O
241,the,O
241,situation,O
241,of,O
241,its,O
241,registered,O
241,office,O
241,is,O
241,in,O
241,England,O
241,and,O
241,Wales,O
241,.,O
241,Given,O
241,at,O
241,Companies,O
241,House,O
241,", ",O
241,Cardiff,O
241,", ",O
241,on,O
241,7th,B-DATE
241,September,I-DATE
241,2006,I-DATE
241,The,O
241,above,O
241,information,O
241,wav,O
241,communicated,O
241,by,O
241,electnvnic,O
241,means,O
241,and,O
241,authenticated,O
241,by,O
241,the,O
241,Hegistrar,O
241,of,O
241,Companies,O
241,under,O
241,section,O
241,1115,O
241,of,O
241,the,O
241,Companies,O
241,Act,O
241,2006,O
241,AND,O
241,Companies,O
241,House,O
241,THE,O
241,OFFICIAL,O
241,SEAL,O
241,OF,O
241,THE,O
241,REGISTRAR,O
241,OF,O
241,COMPANIES,O
242,CERTIFICATE,O
242,OF,O
242,INCORPORATION,O
242,OF,O
242,A,O
242,PRIVATE,B-TYPE
242,LIMITED,I-TYPE
242,COMPANY,I-TYPE
242,Company,O
242,Number,O
242,70229,B-NUM
242,The,O
242,Registrar,O
242,of,O
242,Companies,O
242,for,O
242,England,O
242,and,O
242,Wales,O
242,",",O
242,hereby,O
242,centifies,O
242,that,O
242,SCOTHERN,B-ORG
242,ASSOCIATES,I-ORG
242,LIMITED,I-ORG
242,is,O
242,this,O
242,day,O
242,incorporated,O
242,under,O
242,the,O
242,Companies,O
242,Act,O
242,2006,O
242,as,O
242,a,O
242,private,O
242,company,O
242,", ",O
242,that,O
242,the,O
242,company,O
242,is,O
242,limited,O
242,by,O
242, shares,O
242,", ",O
242,and,O
242,the,O
242,situation,O
242,of,O
242,its,O
242,registered,O
242,office,O
242,is,O
242,in,O
242,England,O
242,and,O
242,Wales,O
242,.,O
242,Given,O
242,at,O
242,Companies,O
242,House,O
242,", ",O
242,Cardiff,O
242,", ",O
242,on,O
242,15th,B-DATE
242,January,I-DATE
242,2015,I-DATE
242,The,O
242,above,O
242,information,O
242,wav,O
242,communicated,O
242,by,O
242,electnvnic,O
242,means,O
242,and,O
242,authenticated,O
242,by,O
242,the,O
242,Hegistrar,O
242,of,O
242,Companies,O
242,under,O
242,section,O
242,1115,O
242,of,O
242,the,O
242,Companies,O
242,Act,O
242,2006,O
242,AND,O
242,Companies,O
242,House,O
242,THE,O
242,OFFICIAL,O
242,SEAL,O
242,OF,O
242,THE,O
242,REGISTRAR,O
242,OF,O
242,COMPANIES,O
243,CERTIFICATE,O
243,OF,O
243,INCORPORATION,O
243,OF,O
243,A,O
243,PRIVATE,B-TYPE
243,LIMITED,I-TYPE
243,COMPANY,I-TYPE
243,Company,O
243,Number,O
243,49410,B-NUM
243,The,O
243,Registrar,O
243,of,O
243,Companies,O
243,for,O
243,England,O
243,and,O
243,Wales,O
243,",",O
243,hereby,O
243,centifies,O
243,that,O
243,SEBASTIAN,B-ORG
243,LOGISTICS,I-ORG
243,LTD,I-ORG
243,is,O
243,this,O
243,day,O
243,incorporated,O
243,under,O
243,the,O
243,Companies,O
243,Act,O
243,2006,O
243,as,O
243,a,O
243,private,O
243,company,O
243,", ",O
243,that,O
243,the,O
243,company,O
243,is,O
243,limited,O
243,by,O
243, shares,O
243,", ",O
243,and,O
243,the,O
243,situation,O
243,of,O
243,its,O
243,registered,O
243,office,O
243,is,O
243,in,O
243,England,O
243,and,O
243,Wales,O
243,.,O
243,Given,O
243,at,O
243,Companies,O
243,House,O
243,", ",O
243,Cardiff,O
243,", ",O
243,on,O
243,7th,B-DATE
243,January,I-DATE
243,2013,I-DATE
243,The,O
243,above,O
243,information,O
243,wav,O
243,communicated,O
243,by,O
243,electnvnic,O
243,means,O
243,and,O
243,authenticated,O
243,by,O
243,the,O
243,Hegistrar,O
243,of,O
243,Companies,O
243,under,O
243,section,O
243,1115,O
243,of,O
243,the,O
243,Companies,O
243,Act,O
243,2006,O
243,AND,O
243,Companies,O
243,House,O
243,THE,O
243,OFFICIAL,O
243,SEAL,O
243,OF,O
243,THE,O
243,REGISTRAR,O
243,OF,O
243,COMPANIES,O
244,CERTIFICATE,O
244,OF,O
244,INCORPORATION,O
244,OF,O
244,A,O
244,PRIVATE,B-TYPE
244,LIMITED,I-TYPE
244,COMPANY,I-TYPE
244,Company,O
244,Number,O
244,62020,B-NUM
244,The,O
244,Registrar,O
244,of,O
244,Companies,O
244,for,O
244,England,O
244,and,O
244,Wales,O
244,",",O
244,hereby,O
244,centifies,O
244,that,O
244,SENTENTIA,B-ORG
244,CONSULTING,I-ORG
244,LTD,I-ORG
244,is,O
244,this,O
244,day,O
244,incorporated,O
244,under,O
244,the,O
244,Companies,O
244,Act,O
244,2006,O
244,as,O
244,a,O
244,private,O
244,company,O
244,", ",O
244,that,O
244,the,O
244,company,O
244,is,O
244,limited,O
244,by,O
244, shares,O
244,", ",O
244,and,O
244,the,O
244,situation,O
244,of,O
244,its,O
244,registered,O
244,office,O
244,is,O
244,in,O
244,England,O
244,and,O
244,Wales,O
244,.,O
244,Given,O
244,at,O
244,Companies,O
244,House,O
244,", ",O
244,Cardiff,O
244,", ",O
244,on,O
244,16th,B-DATE
244,March,I-DATE
244,2011,I-DATE
244,The,O
244,above,O
244,information,O
244,wav,O
244,communicated,O
244,by,O
244,electnvnic,O
244,means,O
244,and,O
244,authenticated,O
244,by,O
244,the,O
244,Hegistrar,O
244,of,O
244,Companies,O
244,under,O
244,section,O
244,1115,O
244,of,O
244,the,O
244,Companies,O
244,Act,O
244,2006,O
244,AND,O
244,Companies,O
244,House,O
244,THE,O
244,OFFICIAL,O
244,SEAL,O
244,OF,O
244,THE,O
244,REGISTRAR,O
244,OF,O
244,COMPANIES,O
245,CERTIFICATE,O
245,OF,O
245,INCORPORATION,O
245,OF,O
